Date,ABI.BR,AGFB.BR,ATEB.BR,AZE.BR,B280.BR,B291.BR,B324.BR,B333.BR,B334.BR,B336.BR,B337.BR,B338.BR,B346.BR,B349.BR,B350.BR,B351.BR,B352.BR,B353.BR,B354.BR,B357.BR,BANI.BR,BAR.BR,BE0000361700.BR,BE0002655364.BR,BE0002657386.BR,BE0002673540.BR,BE0002735166.BR,BE0002737188.BR,BE0002827088.BR,BE0002920016.BR,BE0172505399.BR,BE0390159250.BR,BE0941243520.BR,BE0941244536.BR,BE3871289190.BR,BE3871290206.BR,BE3871296260.BR,BEKB.BR,BPOST.BR,BREB.BR,BTLS.BR,CAND.BR,CENER.BR,CFEB.BR,COBH.BR,COLR.BR,COMB.BR,DEME.BR,DIE.BR,DIEG.BR,EAN25.BR,ECONB.BR,ELI.BR,EVS.BR,EXM.BR,FAGR.BR,FLOB.BR,FLUX.BR,HOMI.BR,HYSG.BR,IBAB.BR,IMM23.BR,IMMO.BR,IMMOU.BR,INCLU.BR,JEN.BR,KBC.BR,KBCA.BR,KEYW.BR,KIN.BR,LOTB.BR,MCC.BR,MELE.BR,MIKO.BR,MOUR.BR,NEWT.BR,NYR.BR,OBEL.BR,ONTEX.BR,OPTI.BR,PAY.BR,QFG.BR,QRF.BR,RET.BR,ROCK.BR,ROU.BR,SEQUA.BR,SIP.BR,SOFT.BR,SOLB.BR,SOLV.BR,SPA.BR,SYENS.BR,TES25.BR,TESB.BR,TEXF.BR,TINC.BR,TITC.BR,TUB.BR,UCB.BR,UMI.BR,VASTB.BR,VGP26.BR,VIO.BR,WEB.BR,^BFX
2023-02-28,55.66624069213867,2.799999952316284,26.62784576416016,23.345094680786133,,,,,,,,,,,,,,,,,4.039999961853027,25.563417434692383,,,,,,,,,,,,,,,,38.57262802124024,3.999079942703247,104.69131469726562,6.400000095367432,3.9600000381469727,3.876096487045288,8.683656692504883,2728.753662109375,23.69858932495117,318.6099548339844,116.12366485595705,111.27359771728516,102.09832763671876,,2.6715176105499268,121.98343658447266,19.93433952331543,3.565528631210327,14.82795524597168,812.1341552734375,25.653871536254883,19.07084083557129,4.650000095367432,17.989320755004883,,45.93717575073242,36.301177978515625,13.424006462097168,29.549644470214844,61.60722351074219,41.37199401855469,1.0199999809265137,40.804447174072266,6068.90478515625,419.2026062011719,93.65502166748048,83.05892944335938,271.2640075683594,1.2000000476837158,0.125,16.0,7.494999885559082,0.0197999998927116,8.704381942749023,5.900000095367432,8.849682807922363,59.95378112792969,9.75,15.15932559967041,5.28000020980835,52.41210174560547,1.8522580862045288,14.879242897033691,101.56317138671876,156.52377319335938,,,30.03079605102539,32.80543899536133,11.484070777893066,14.677794456481934,75.56293487548828,79.24372863769531,29.187259674072266,24.88059425354004,,4.386900424957275,32.10353088378906,3902.2099609375
2023-03-31,59.65421295166016,2.694999933242798,23.76349639892578,22.76049423217773,,,,,,,,,,,,,,,,,3.920000076293945,26.01855659484864,,,,,,,,,,,,,,,,38.36970901489258,4.153499603271484,104.3006820678711,6.139999866485596,3.9600000381469727,3.876096487045288,9.148365020751951,2688.91796875,24.930286407470703,320.5008544921875,114.95304870605467,108.4841766357422,94.98477172851562,,2.579997301101685,118.85565185546876,19.75434684753418,4.161928653717041,15.254658699035645,794.2632446289062,25.297569274902344,19.18242073059082,4.599999904632568,15.553064346313477,,41.44707107543945,35.58588409423828,13.19801425933838,31.28785896301269,55.15894317626953,35.9007568359375,0.9900000095367432,46.43467712402344,6364.94921875,412.7971496582031,97.31341552734376,75.26081085205078,328.57330322265625,1.2000000476837158,0.1264999955892563,15.260000228881836,6.869999885559082,0.0194000005722045,8.329999923706055,5.599999904632568,9.064480781555176,56.15814208984375,9.75,14.85871410369873,4.909999847412109,52.9327507019043,1.6766128540039062,14.480629920959473,101.1097640991211,158.48031616210938,,,27.24053192138672,32.622169494628906,11.353570938110352,13.590551376342772,74.58414459228516,80.27590942382812,28.85443115234375,23.49405860900879,,4.045750617980957,32.86188888549805,3793.18994140625
2023-04-28,57.48514175415039,2.5450000762939453,23.76349639892578,20.948226928710938,,,,,,,,,,,,,,,,,3.880000114440918,25.10828399658203,,,,,,,,,,,,,,,,38.923118591308594,3.5302767753601074,99.8083267211914,6.5,3.9600000381469727,4.648364543914795,8.929678916931152,2688.91796875,23.29111099243164,314.8282470703125,116.86504364013672,103.39045715332033,90.4872817993164,,2.71509861946106,121.59246063232422,19.88934135437012,5.097289562225342,16.35051155090332,809.1556396484375,26.366479873657227,18.2432918548584,4.71999979019165,16.196237564086914,,41.72557830810547,34.69176483154297,13.288410186767578,29.356508255004883,56.44859313964844,36.86328887939453,0.9350000023841858,45.022220611572266,6177.45458984375,412.7971496582031,78.97569274902344,73.90068054199219,334.3042297363281,1.0800000429153442,0.1280000060796737,14.720000267028809,7.775000095367432,0.0197999998927116,8.189606666564941,5.699999809265137,9.665915489196776,57.96969223022461,10.0,15.07343578338623,3.3299999237060547,51.28402328491211,1.9161291122436523,14.961715698242188,102.46998596191406,164.34996032714844,,,28.4228458404541,31.7058162689209,11.13917636871338,13.72177028656006,75.17141723632812,83.50224304199219,27.51386833190918,23.49405860900879,,4.675195693969727,35.052677154541016,3801.81005859375
2023-05-31,49.17891311645508,2.4549999237060547,13.527776718139648,22.35127258300781,,,,,,,,,,,,,,,,,3.880000114440918,23.37813377380371,,,,,,,,,,,,,,,,38.42557907104492,3.768011569976807,98.27521514892578,6.019999980926514,3.9600000381469727,5.705928802490234,9.533987045288086,2669.0,28.708724975585938,290.6106872558594,116.27973175048828,98.0541763305664,103.92598724365234,,2.3795244693756104,110.5474853515625,20.61387825012207,5.018459796905518,16.542892456054688,769.4425048828125,25.45321083068848,16.67239761352539,4.5,14.617542266845703,,36.50988006591797,34.15529251098633,13.981771469116213,30.41874885559082,55.936920166015625,37.67384338378906,0.9700000286102296,41.03921508789063,5795.740234375,423.4729309082031,80.12769317626953,76.16757202148438,361.0485534667969,1.3899999856948853,0.1215000003576278,13.600000381469728,7.119999885559082,0.0194000005722045,8.98516845703125,5.519999980926514,9.259259223937988,59.62374114990234,11.399999618530272,15.492921829223633,3.299999952316284,50.93692398071289,1.9161291122436523,17.23324203491211,98.84273529052734,167.78697204589844,,,27.60662269592285,34.81008529663086,11.13917636871338,15.427617073059082,70.9785385131836,80.6337661743164,24.49026298522949,24.02808952331543,,5.544888019561768,34.403045654296875,3536.7900390625
2023-06-30,51.07079315185547,2.25,14.767824172973633,20.61569595336914,,,,,,,,,,,,,,,,,3.839999914169312,22.02791213989257,,,,,,,,,,,,,,,,39.84661483764648,3.8719303607940674,99.85710906982422,5.840000152587891,3.9600000381469727,5.928614616394043,8.766340255737305,2560.0,31.625900268554688,305.1412353515625,121.93765258789062,99.96915435791016,111.09329986572266,,2.458787441253662,113.6752700805664,20.235639572143555,5.018459796905518,15.174979209899902,764.4783935546875,25.35963249206543,15.080090522766112,4.28000020980835,15.0914945602417,,32.125,35.22823715209961,13.5078125,30.22249794006348,58.44210433959961,38.219974517822266,0.9700000286102296,40.69393539428711,7227.2783203125,448.3420104980469,84.3992919921875,69.75599670410156,360.96002197265625,2.220000028610229,0.1274999976158142,13.84000015258789,6.880000114440918,0.0164000000804662,8.98516845703125,5.460000038146973,9.129629135131836,55.158939361572266,11.5,15.038583755493164,3.259999990463257,51.8609619140625,1.7999999523162842,18.05202293395996,103.37680053710938,159.89111328125,,,29.110671997070312,34.04502487182617,11.185783386230469,16.6210880279541,70.28558349609375,80.31724548339844,24.10407066345215,22.61954498291016,,5.731818199157715,32.7560920715332,3543.179931640625
2023-07-31,51.28756713867188,2.3399999141693115,15.7824068069458,23.202531814575195,,,,,,,,,,,,,,,,,3.819999933242798,20.42693328857422,,,,,,,,,,,,,,,,41.69011688232422,4.216401100158691,98.7695541381836,5.880000114440918,2.9600000381469727,6.939849853515625,8.718954086303711,2500.0,32.01485824584961,295.4541931152344,118.87686920166016,97.99323272705078,110.1973876953125,,2.431004524230957,109.37457275390624,20.85027503967285,5.346770286560059,15.922903060913086,717.1653442382812,25.266054153442383,15.642082214355469,3.740000009536743,14.498897552490234,,33.23276138305664,35.22823715209961,13.081250190734863,31.39999961853028,62.53816604614258,38.822296142578125,0.9300000071525574,43.75214385986328,7237.2197265625,448.3420104980469,91.90979766845705,69.2715835571289,355.0747985839844,2.220000028610229,0.1299999952316284,13.84000015258789,7.804999828338623,0.0187999997287988,8.376797676086426,5.5,9.814814567565918,54.0427360534668,10.800000190734863,14.357077598571776,3.259999990463257,54.75822067260742,1.600000023841858,19.2519645690918,107.91087341308594,167.78697204589844,,,29.595849990844727,31.558591842651367,11.65185832977295,18.58451461791992,70.48356628417969,79.64463806152344,25.356842041015625,24.77378845214844,,6.41767692565918,32.7560920715332,3776.610107421875
2023-08-31,51.73097610473633,2.1050000190734863,10.794038772583008,20.18126678466797,,,,,,,,,,,,,,,,,3.640000104904175,19.09599876403809,,,,,,,,,,,,,,,,42.01657104492188,4.177912712097168,96.10010528564452,5.519999980926514,3.700000047683716,7.078646659851074,7.648038864135742,2440.0,32.626075744628906,285.7671813964844,106.63373565673828,93.11519622802734,110.1973876953125,,2.5791802406311035,104.09644317626952,23.49792861938477,5.318629264831543,16.188613891601562,707.2047119140625,24.236696243286133,14.630497932434082,3.5,12.029739379882812,,30.924928665161133,33.61882019042969,12.844271659851074,32.18499755859375,55.37005615234375,37.343868255615234,0.9549999833106996,43.30821228027344,7227.2783203125,425.284423828125,81.86449432373047,65.88066864013672,370.7687072753906,1.600000023841858,0.1319999992847442,13.5,7.460000038146973,0.0170000009238719,8.236404418945312,5.340000152587891,9.185185432434082,52.8335189819336,10.899999618530272,11.903653144836426,3.5799999237060547,52.92328643798828,1.5499999523162842,18.86374855041504,108.34661865234376,162.85206604003906,,,27.752174377441406,31.558591842651367,11.092568397521973,17.418121337890625,69.98860168457031,81.89985656738281,23.29410171508789,23.282390594482425,,6.858585834503174,31.65812110900879,3665.969970703125
2023-09-29,51.74082946777344,1.830000042915344,6.792070865631104,18.473163604736328,,,,,,,,,,,,,,,,,3.5999999046325684,17.72648811340332,,,,,,,,,,,,,,,,40.74916076660156,4.989055156707764,93.9250030517578,4.699999809265137,3.039999961853028,6.5432868003845215,6.633986949920654,2200.0,38.6957893371582,266.39312744140625,102.68433380126952,98.73420715332033,105.09325408935548,,2.3106119632720947,90.55901336669922,25.389110565185547,5.206066131591797,15.854015350341797,747.0472412109375,23.207338333129883,14.911493301391602,3.400000095367432,9.758112907409668,,26.909303665161133,31.65176773071289,11.801562309265137,31.39999961853028,54.07174301147461,35.31788635253906,0.8550000190734863,46.46507263183594,7644.810546875,415.0365905761719,76.7010269165039,62.005332946777344,382.5391540527344,1.7999999523162842,0.1260000020265579,13.739999771118164,6.949999809265137,0.0104000000283122,7.487640380859375,5.099999904632568,9.074073791503906,52.74050521850586,10.600000381469728,11.358447074890137,2.9200000762939453,50.79862976074219,1.399999976158142,18.502002716064453,108.34661865234376,164.82603454589844,,,26.490711212158203,32.51491165161133,11.278998374938965,16.73772621154785,67.41476440429688,76.6970443725586,21.371171951293945,22.37097930908203,,5.153737545013428,29.64517974853516,3553.010009765625
2023-10-31,52.844425201416016,1.5219999551773071,7.581192016601562,15.89620304107666,,,,,,,,,,,,,,,,,3.5,13.97480010986328,,,,,,,,,,,,,,,,36.6780891418457,4.926511287689209,83.04947662353516,3.150000095367432,3.0,6.345005512237549,6.273856163024902,2160.0,36.91027069091797,255.73741149902344,86.39307403564453,86.50821685791016,105.09325408935548,,2.1439144611358643,87.62672424316406,25.152711868286133,5.281108379364014,16.316547393798828,652.4212646484375,21.52293586730957,12.813393592834473,3.299999952316284,9.18526840209961,,24.23221969604492,30.49411964416504,11.422396659851074,30.614999771118164,47.45220947265625,32.58006286621094,0.8999999761581421,45.87316131591797,6958.865234375,403.080810546875,66.13948822021484,50.37933349609375,372.7304382324219,1.899999976158142,0.1075000017881393,13.539999961853027,6.909999847412109,0.006800000090152,6.645280838012695,4.599999904632568,8.574073791503906,53.48463821411133,10.399999618530272,10.813241958618164,2.400000095367432,50.6054801940918,1.4199999570846558,17.600284576416016,100.87444305419922,148.04733276367188,,,26.684783935546875,31.558591842651367,10.719709396362305,17.379240036010742,64.1479721069336,68.3092269897461,21.371171951293945,22.61954498291016,,4.7618184089660645,30.19416236877441,3356.760009765625
2023-11-30,56.7661247253418,1.3600000143051147,5.539999961853027,20.26025390625,,,,,,,,,,,,,,,,,3.5999999046325684,14.891021728515623,,,,,,,,,,,,,,,,40.92198944091797,4.435784816741943,90.36573791503906,3.039999961853028,3.900000095367432,6.900193214416504,6.937254905700684,2240.0,37.34484100341797,259.6122131347656,96.06909942626952,96.69654846191406,106.04864501953124,,2.278198480606079,97.2055435180664,27.150489807128903,6.883033752441406,17.093994140625,692.2637939453125,21.33577919006348,13.712579727172852,3.4200000762939453,10.785283088684082,,25.616918563842773,31.62352752685547,12.654687881469728,34.441871643066406,49.0487060546875,33.05461883544922,0.9200000166893004,44.787994384765625,7933.10595703125,401.3728332519531,80.63582611083984,54.73908233642578,366.84521484375,1.399999976158142,0.101000003516674,13.479999542236328,7.025000095367432,0.0093999998643994,6.598483085632324,5.119999885559082,8.796296119689941,57.39134216308594,10.100000381469728,11.449315071105955,2.650000095367432,51.95753479003906,1.4199999570846558,18.73140335083008,106.47856903076172,153.96922302246094,,,26.733299255371094,31.558591842651367,10.952746391296388,19.109390258789062,65.13790893554688,67.10248565673828,23.351219177246094,23.779521942138672,,5.339898586273193,31.84111595153809,3529.02001953125
