Date,AKHI.QA,BEMA.QA,BLDN.QA,BRES.QA,CBQK.QA,DHBK.QA,DOHI.QA,ERES.QA,FALH.QA,GISS.QA,MCCS.QA,MCGS.QA,MERS.QA,MEZA.QA,MHAR.QA,MRDS.QA,NLCS.QA,ORDS.QA,QCFS.QA,QFLS.QA,QGMD.QA,QGRI.QA,QGTS.QA,QIBK.QA,QIIK.QA,QISI.QA,QLMI.QA,QNBK.QA,QNCD.QA,QNNS.QA,QOIS.QA,VFQS.QA,ZHCD.QA,^GNRI.QA
2023-05-31,2.5030906200408936,3.3044989109039307,1.4392499923706057,2.2637135982513428,4.9593658447265625,1.4882715940475464,1.838917255401612,1.156999945640564,,1.6982502937316897,5.0678815841674805,6.313286304473877,12.530550956726074,,,0.8827177882194519,0.7347354888916016,9.57627773284912,2.9570884704589844,14.006143569946287,2.490000009536743,1.3669999837875366,3.700730085372925,16.25855827331543,9.13324737548828,7.843575477600098,2.8629164695739746,14.64539623260498,3.3884074687957764,9.499123573303224,0.7009999752044678,1.6086970567703247,12.712512016296388,
2023-06-26,2.400740146636963,3.347931385040283,1.3585000038146973,2.2831146717071533,5.135600566864014,1.3966158628463743,1.9502882957458496,1.0440000295639038,,1.6361850500106812,4.5084967613220215,5.805685520172119,12.42421054840088,,1.6910430192947388,0.8380231261253357,0.7136645317077637,9.874125480651855,2.897435426712036,14.995226860046388,2.0999999046325684,1.4819999933242798,3.810346603393554,16.43487548828125,9.142390251159668,7.754443645477295,2.6923980712890625,14.105684280395508,3.327915668487549,9.638815879821776,0.6830000281333923,1.6379623413085938,12.712512016296388,
2023-07-31,2.547980785369873,3.3651235103607178,1.4478000402450562,2.478003740310669,5.535006999969482,1.569944977760315,1.9684183597564693,1.1399999856948853,,1.861958622932434,5.02566385269165,5.709603786468506,12.681201934814451,,,0.93523371219635,0.8107741475105286,10.316387176513672,3.130366325378418,14.836267471313477,2.427000045776367,1.2999999523162842,3.949007272720337,19.627197265625,9.489801406860352,7.709877014160156,2.64752459526062,15.532718658447266,3.435072422027588,9.778509140014648,0.8519999980926514,1.7186630964279177,12.349297523498535,
2023-08-31,2.5246376991271973,3.320786237716675,1.3432999849319458,2.309570074081421,5.030213832855225,1.5608701705932615,1.8225136995315552,1.0399999618530271,,2.365677118301392,4.4187846183776855,5.437674522399902,12.22925090789795,2.5654749870300293,1.817177653312683,0.8447268009185791,0.7420644760131836,9.747766494750977,3.0318915843963623,14.129778861999512,2.359999895095825,1.2389999628067017,3.47306489944458,17.928958892822266,9.04273796081543,8.004011154174805,2.5317516326904297,14.270342826843262,3.024592161178589,8.917068481445312,0.8619999885559082,1.6406227350234983,12.53090476989746,
2023-09-28,3.1961984634399414,3.402222156524658,1.214100003242493,2.2751777172088623,4.782245635986328,1.4746593236923218,1.802656888961792,1.0049999952316284,,2.635526180267334,4.198020935058594,5.25729513168335,12.273560523986816,2.3585362434387207,1.7011338472366333,0.8134406208992004,0.7200774550437927,9.648484230041504,2.935310125350952,14.571334838867188,1.7769999504089355,1.1799999475479126,3.4852445125579834,17.223676681518555,8.776694297790527,7.914880752563477,2.762400388717652,14.08738899230957,3.104095935821533,9.545687675476074,0.8759999871253967,1.5971684455871582,12.53090476989746,
2023-10-31,2.7194623947143555,3.23120641708374,1.0649499893188477,2.2310853004455566,4.539591312408447,1.3748362064361572,1.9761883020401,0.8320000171661377,0.7182462215423584,2.4646215438842773,3.30881142616272,4.885658264160156,11.41396713256836,2.466257810592652,1.4110244512557983,0.6704187393188477,0.6275483965873718,8.926426887512207,2.850091457366944,13.114201545715332,1.5,1.190000057220459,3.297865629196167,16.147197723388672,8.456709861755371,7.77226972579956,2.4231581687927246,13.620859146118164,3.037554979324341,8.391823768615723,0.9350000023841858,1.578545093536377,12.258493423461914,
2023-11-30,2.630579233169556,3.314452171325684,1.1599500179290771,2.381000280380249,4.720253467559815,1.4610470533370972,1.9684183597564693,0.8740000128746033,0.7887497544288635,2.4646215438842773,3.374776124954224,5.03068733215332,11.644373893737791,2.677921295166016,1.2798446416854858,0.7385773062705994,0.6669419407844543,9.287455558776855,2.859560251235962,14.059130668640137,1.508999943733215,1.156000018119812,3.0355355739593506,17.63199806213379,9.169816970825195,7.843575477600098,2.333411455154419,14.361818313598633,3.1982903480529785,8.847222328186035,0.8790000081062317,1.6317545175552368,11.904358863830566,
2023-12-31,2.6664915084838867,3.608527183532715,1.1627999544143677,2.552079439163208,5.490726470947266,1.6606932878494265,2.0633859634399414,0.8579999804496765,0.8268205523490906,2.481712102890014,3.694927215576172,4.975395202636719,12.220388412475586,2.710993766784668,1.2462087869644165,0.6971786022186279,0.6678580641746521,10.28930950164795,2.745935440063477,14.641983032226562,1.4509999752044678,1.4700000286102295,3.297865629196167,19.951997756958008,9.77321434020996,7.931815624237059,2.242767572402954,15.121074676513672,3.410876035690308,9.033479690551758,0.9509999752044678,1.691171646118164,12.258493423461914,
2024-01-31,2.549776315689087,3.59133529663086,1.0630500316619873,2.544142723083496,4.649405479431152,1.546350359916687,2.240370988845825,0.8130000233650208,0.7916781902313232,2.5392799377441406,3.455693244934082,4.383496284484863,11.440552711486816,2.543741703033448,1.1595964431762695,0.6537857055664062,0.7063355445861816,9.657509803771973,2.8879666328430176,13.864845275878906,1.225000023841858,1.1050000190734863,3.251021146774292,18.09599876403809,9.544654846191406,7.933598041534424,2.06417179107666,14.188013076782228,3.690866708755493,9.638815879821776,0.8849999904632568,1.6831902265548706,12.44010066986084,
2024-02-29,2.4151053428649902,3.572333335876465,1.2112499475479126,2.6984667778015137,4.477599143981934,1.4973464012145996,2.149719953536988,0.8640000224113464,0.7750832438468933,2.5815563201904297,3.672938823699951,4.193145751953125,11.484861373901367,2.532402753829956,1.377388596534729,0.6884999871253967,0.6903483867645264,10.262232780456545,2.755404233932495,13.997733116149902,1.4859999418258667,1.0499999523162842,3.875229358673096,19.3758602142334,10.431467056274414,8.200101852416992,1.965450644493103,14.569605827331545,3.52881932258606,10.244153022766112,0.8799999952316284,1.6291743516921997,12.60354709625244,
2024-03-31,2.350478410720825,3.5727667808532715,1.1058000326156616,2.589102029800415,4.370441436767578,1.4172816276550293,2.067227602005005,0.8009999990463257,0.7077271938323975,2.548494815826416,3.6606252193450928,3.877707958221436,11.617788314819336,3.2150304317474365,1.4779069423675537,0.6570000052452087,0.6521548628807068,10.054473876953123,2.82331919670105,13.819953918457031,1.315000057220459,1.1200000047683716,3.858759641647339,18.2700424194336,9.992632865905762,7.621195316314697,1.9682300090789795,13.584268569946287,3.373286724090576,10.140000343322754,0.8500000238418579,1.645183563232422,12.403779029846191,
2024-04-30,2.420052528381348,3.5746631622314453,1.2825000286102295,2.636006116867065,3.8790552616119385,1.420135259628296,2.2348408699035645,0.8109999895095825,0.685275137424469,2.631010293960572,3.6089932918548575,3.873913288116455,12.398643493652344,3.5160744190216064,1.605674386024475,0.6510000228881836,0.6617032289505005,9.47586727142334,2.910638332366944,13.52989387512207,1.3899999856948853,1.0520000457763672,3.874260663986206,17.596933364868164,9.592164039611816,7.974177360534668,1.8303587436676023,13.268577575683594,3.3267202377319336,10.159259796142578,0.859000027179718,1.6668431758880615,12.676191329956056,
2024-05-30,2.2188515663146973,3.522512912750244,1.2397500276565552,2.6453869342803955,3.62406325340271,1.3031381368637085,2.277675151824951,0.7860000133514404,0.6784418821334839,2.987628936767578,3.6819777488708496,3.8012173175811768,12.370314598083496,3.4624903202056885,1.552278995513916,0.6449999809265137,0.6769806146621704,8.939945220947266,2.82331919670105,12.58485984802246,1.7389999628067017,1.062999963760376,3.838414430618286,16.539196014404297,9.563558578491213,7.623082637786865,1.8541297912597656,12.914621353149414,3.273634433746338,10.40000057220459,0.8109999895095825,1.5792633295059204,11.923810005187988,
2024-06-30,2.234834909439087,3.685600996017456,1.2378499507904053,2.560959815979004,4.011688709259033,1.3849409818649292,2.3046793937683105,0.7649999856948853,0.674537181854248,3.0834226608276367,3.582793712615967,4.094869613647461,13.512916564941406,3.4137778282165527,1.513185977935791,0.6240000128746033,0.672206461429596,9.656088829040527,2.813616991043091,13.866738319396973,1.906999945640564,0.9210000038146972,4.497203826904297,17.885408401489258,9.649373054504396,7.559848308563232,1.909278154373169,14.014755249023438,3.356523036956787,11.074074745178224,0.7839999794960022,1.6037479639053345,11.952381134033203,
2024-07-31,2.2658612728118896,3.688445568084717,1.3489999771118164,2.6069257259368896,3.9033401012420654,1.41062331199646,2.272088050842285,0.7630000114440918,0.6491566300392151,3.277855634689331,3.604314804077149,3.950434923171997,13.82453441619873,3.4488508701324463,1.8554883003234863,0.609000027179718,0.6788903474807739,9.912193298339844,2.6215147972106934,13.79188346862793,1.8480000495910645,0.915000021457672,4.359632968902588,19.19083595275879,10.166813850402832,7.786360740661621,1.9977060556411743,14.952048301696776,3.44686222076416,11.41111183166504,0.7590000033378601,1.5915056467056274,13.028572082519531,
2024-08-29,2.196287155151367,3.792746067047119,1.2910499572753906,2.61630654335022,3.815540790557861,1.4867188930511477,2.3465826511383057,0.734000027179718,0.8199872970581055,3.1052370071411133,3.595893383026123,4.04608678817749,13.56013011932373,3.3319408893585205,2.193023204803467,0.6019999980926514,0.6913031935691833,10.452858924865724,2.58367657661438,13.987862586975098,1.7899999618530271,1.1419999599456787,4.354788780212402,19.03497314453125,10.624953269958496,7.589106559753418,2.197381496429444,15.48989200592041,3.3155441284179688,11.218518257141112,0.7400000095367432,1.694153070449829,13.171428680419922,
2024-09-30,2.223552703857422,3.911269426345825,1.2920000553131104,2.6763436794281006,4.109762668609619,1.626544713973999,2.422008752822876,0.9290000200271606,0.8287728428840637,3.0729897022247314,3.8176541328430176,4.466000080108643,14.16448211669922,3.356297016143799,2.21686053276062,0.6470000147819519,0.7877418994903564,11.116833686828612,2.58367657661438,14.660818099975586,1.7350000143051147,1.2940000295639038,4.281418800354004,20.79819107055664,10.712681770324709,7.837325572967529,2.072822093963623,16.575359344482422,3.4347548484802246,10.862222671508787,0.7639999985694885,1.7704322338104248,13.095237731933594,
2024-10-31,2.154918670654297,3.886616468429565,1.28725004196167,2.6791577339172363,3.9696569442749023,1.7054939270019531,2.401522636413574,1.2050000429153442,0.7848449945449829,3.0065979957580566,3.582793712615967,4.566434860229492,13.975622177124023,3.230618476867676,2.4323489665985107,0.621999979019165,0.7820128798484802,10.851243019104004,2.58367657661438,14.737727165222168,1.4520000219345093,1.274999976158142,4.212522506713867,19.97015953063965,10.225298881530762,7.998716354370117,1.9520658254623413,16.966516494750977,3.423578977584839,11.025925636291504,0.7440000176429749,1.751597881317139,13.076189994812012,
2024-11-28,2.177483320236206,3.814554214477539,1.256850004196167,2.5994210243225098,3.92202091217041,1.7416393756866455,2.35123872756958,1.1699999570846558,0.7360000014305115,2.8927834033966064,3.4817380905151367,4.468869686126709,13.682888984680176,3.119553804397583,2.455232620239258,0.6060000061988831,0.7409548759460449,11.230657577514648,2.5031487941741943,14.237817764282228,1.4190000295639038,1.2300000190734863,4.10622501373291,20.37930488586425,10.342270851135254,8.05062484741211,1.9492132663726809,16.722042083740234,3.4431369304656982,10.51555633544922,0.7239999771118164,1.7308801412582395,12.971428871154783,
2024-12-31,2.246117115020752,3.7491295337677,1.2511500120162964,2.6547677516937256,4.063060283660889,1.8938307762146,2.3279590606689453,1.055999994277954,0.6949999928474426,3.1564536094665527,3.4040751457214355,4.352174282073975,13.71121883392334,3.190674304962158,2.336999893188477,0.5839999914169312,0.7447741627693176,10.95558261871338,2.3285107612609863,14.420476913452148,1.3700000047683716,1.152999997138977,4.083588123321533,20.80793190002441,10.624953269958496,8.18747615814209,1.9634759426116943,16.90784454345703,3.7430260181427,10.582962989807127,0.7020000219345093,1.7233463525772097,13.495238304138184,
2025-01-30,2.27526330947876,3.840155601501465,1.3014999628067017,2.685724258422852,4.29563570022583,1.9680238962173464,2.374518156051636,0.9860000014305116,0.7450000047683716,3.209567070007324,3.434953212738037,4.390434741973877,13.739547729492188,3.054279088973999,2.374186038970948,0.5920000076293945,0.7571870684623718,12.255075454711914,2.3527657985687256,14.737727165222168,1.409000039100647,1.1790000200271606,4.24106502532959,20.06757545471192,10.371514320373535,8.353585243225098,1.9520658254623413,16.33088493347168,3.681558132171631,10.54444408416748,0.7699999809265137,1.939941644668579,14.09523868560791,
2025-02-27,2.335435390472412,4.0,1.19035005569458,2.6744675636291504,4.223714828491211,1.940000057220459,2.3698623180389404,1.0,0.7059999704360962,3.128000020980835,3.5977649688720703,4.170434951782227,13.89063549041748,2.9743902683258057,2.2359302043914795,0.5740000009536743,0.718999981880188,11.79977798461914,2.2799999713897705,14.369999885559082,1.3049999475479126,1.065000057220459,4.5,20.82999992370605,10.420251846313477,8.211071014404297,1.955999970436096,16.600000381469727,3.5350000858306885,10.550000190734863,0.6800000071525574,1.950000047683716,14.190475463867188,
2025-03-27,2.2850000858306885,3.819999933242798,1.1710000038146973,2.640000104904175,4.179999828338623,1.9210000038146973,2.3980000019073486,0.9760000109672546,0.6949999928474426,3.0739998817443848,3.509999990463257,4.3253912925720215,14.249468803405762,2.96399998664856,2.2473721504211426,0.5659999847412109,0.7099999785423279,11.800000190734863,2.407999992370605,14.850000381469728,1.3389999866485596,1.062999963760376,4.664999961853027,20.56999969482422,10.199999809265137,8.359000205993652,1.901000022888184,16.100000381469727,3.505000114440918,10.989999771118164,0.6499999761581421,1.965000033378601,14.066667556762695,
