Date,ABAR.KW,ABK.KW,AINS.KW,ALDEERA.KW,ALEID.KW,ALG.KW,ALKOUT.KW,ALTIJARIA.KW,ARABREC.KW,AREEC.KW,ARGAN.KW,ARKAN.KW,ARZAN.KW,ASC.KW,ASIYA.KW,AZNOULA.KW,BAITAKREIT.KW,BAYANINV.KW,BEYOUT.KW,BOUBYAN.KW,CABLE.KW,CGC.KW,CLEANING.KW,DALQANRE.KW,DIGITUS.KW,EKHOLDING.KW,EKTTITAB.KW,EMIRATES.KW,ERESCO.KW,FTI.KW,GBK.KW,GFH.KW,GINS.KW,HUMANSOFT.KW,IFA.KW,IFAHR.KW,INJAZZAT.KW,INTEGRATED.KW,JAZEERA.KW,JTC.KW,KAMCO.KW,KCEM.KW,KCIN.KW,KFOUC.KW,KGL.KW,KINS.KW,KPPC.KW,KRE.KW,KUWAITRE.KW,MABANEE.KW,MADAR.KW,MANAZEL.KW,MARKAZ.KW,MASAKEN.KW,MASHAER.KW,MAZAYA.KW,MEZZAN.KW,MUBARRAD.KW,MUNSHAAT.KW,NBK.KW,NIND.KW,NOOR.KW,OSOS.KW,PAPCO.KW,QIC.KW,RASIYAT.KW,SANAM.KW,SHIP.KW,SOKOUK.KW,SRE.KW,TAHSSILAT.KW,TAM.KW,TAMINV.KW,THURAYA.KW,UNICAP.KW,WARBABANK.KW,WARBABANK125.KW,WARBACAP.KW,WETHAQ.KW,WINSRE.KW,ZAIN.KW,^BKA.KW
2023-02-28,110.99661254882812,301.7158203125,475.2238464355469,140.44400024414062,218.1649169921875,676.0297241210938,389.92913818359375,99.98794555664062,43.04916763305664,258.8671569824219,92.5,99.0,112.1736297607422,93.0999984741211,55.80899810791016,181.98666381835932,,59.84199905395508,,648.3994140625,1201.8770751953125,433.94769287109375,34.5,,56.79999923706055,0.2779008150100708,8.899999618530273,37.5,56.900001525878906,43.29999923706055,261.7325744628906,76.0570068359375,1014.9202270507812,3337.142578125,84.44400024414062,96.63999938964844,77.49134826660156,362.9716491699219,1739.8184814453125,344.9441223144531,110.9843521118164,213.99395751953125,997.8807983398438,316.9849548339844,59.59999847412109,547.9193725585938,30.5,101.66132354736328,271.80645751953125,659.9279174804688,100.0,21.799999237060547,103.98509979248048,23.0,57.39340972900391,39.50199890136719,392.97943115234375,75.99056243896484,51.5,924.2593383789062,186.8390350341797,179.9736785888672,104.79448699951172,82.4981689453125,99.80217742919922,153.0,61.36800003051758,619.9586181640625,22.799999237060547,497.9267883300781,21.799999237060547,351.9718933105469,1043.048095703125,194.0,50.59999847412109,194.9122009277344,,288.30572509765625,22.700000762939453,112.48765563964844,558.8981323242188,
2023-03-30,106.99673461914062,299.9640197753906,489.8737487792969,141.33299255371094,189.9860076904297,707.56298828125,428.9220275878906,97.3662567138672,43.72614288330078,240.3764495849609,87.0,103.0,98.97626495361328,87.4000015258789,49.047000885009766,176.98703002929688,,32.04800033569336,,544.9945068359375,1094.8880615234375,439.9469604492188,29.799999237060547,,53.900001525878906,0.2802038490772247,8.699999809265137,38.0,53.20000076293945,43.29999923706055,257.4137268066406,76.75662231445312,1418.8885498046875,3528.484375,75.46600341796875,83.13099670410156,76.99140167236328,368.97119140625,1809.81103515625,329.94659423828125,105.98505401611328,179.9949188232422,988.8818969726562,344.7912292480469,50.70000076293945,538.9207153320312,29.0,99.83041381835938,262.5403137207031,611.2307739257812,108.0,19.39999961853028,97.88597106933594,20.700000762939453,53.993797302246094,39.119998931884766,365.9808654785156,70.9911880493164,50.400001525878906,912.1658325195312,176.8614959716797,151.97776794433594,103.8335952758789,81.99817657470703,87.825927734375,156.0,65.57599639892578,586.9608154296875,22.5,478.8800354003906,16.600000381469727,349.9720458984375,1043.048095703125,146.0,42.29999923706055,193.2172393798828,,268.3076171875,23.0,108.32059478759766,539.901611328125,
2023-04-30,109.99664306640624,302.9633178710937,480.7552490234375,130.66600036621094,207.2567443847656,678.3705444335938,428.9220275878906,98.05213928222656,51.84879684448242,244.99989318847656,82.9000015258789,97.9000015258789,101.9218978881836,80.0,54.380001068115234,174.99111938476562,,36.27199935913086,,593.8722534179688,1269.8701171875,435.9474792480469,29.89999961853028,,56.5,0.3151810467243194,9.399999618530272,31.0,53.400001525878906,41.20000076293945,251.2469940185547,77.27220916748047,1734.8636474609375,3582.89453125,86.22200012207031,86.59500122070312,77.49604797363281,384.9699401855469,1790.8629150390625,352.9794616699219,111.98420715332033,187.99468994140625,979.9426879882812,375.9330139160156,49.0,512.9625244140625,28.799999237060547,104.4092025756836,258.6796264648437,676.3845825195312,108.0,21.299999237060547,100.99060821533205,19.0,55.693603515625,38.06700134277344,377.980224609375,73.99081420898438,65.0,910.6324462890624,194.09469604492188,160.97645568847656,104.79448699951172,81.99817657470703,84.88973999023438,153.0,64.08599853515625,636.9574584960938,23.799999237060547,499.0291137695313,21.0,369.9704284667969,1043.048095703125,152.0,43.0,198.1439971923828,,274.6399841308594,22.799999237060547,108.32854461669922,562.8974609375,
2023-05-31,101.99688720703124,282.6421203613281,467.0200805664063,126.22200012207033,194.5306701660156,730.6715698242188,549.964111328125,97.49715423583984,50.48785781860352,229.102294921875,78.0,99.9000015258789,102.88289642333984,94.9000015258789,60.0,183.9906616210937,,34.20000076293945,,539.0668334960938,1148.9404296875,399.9806518554688,27.39999961853028,,82.0,0.2975160479545593,9.0,26.299999237060547,50.5,47.59999847412109,232.19900512695312,80.57101440429688,1810.8577880859373,3288.212890625,86.66600036621094,83.47699737548828,81.99581909179688,371.98577880859375,1899.8544921875,334.9804992675781,96.19517517089844,169.0,999.9415283203124,500.5247192382813,42.70000076293945,479.9649658203125,22.89999961853028,102.82808685302734,242.4128570556641,659.4749145507812,105.0,18.100000381469727,97.99087524414062,15.300000190734863,56.09355545043945,39.78900146484375,424.9893493652344,78.49535369873047,68.80000305175781,834.4445190429688,184.7569580078125,150.98268127441406,88.45716857910156,81.99817657470703,90.8819580078125,147.0,65.83899688720703,608.9593505859375,25.0,494.2673034667969,20.39999961853028,399.9817504882813,1041.32421875,109.0,46.400001525878906,185.0500030517578,,299.9716186523437,22.5,112.49974822998048,519.9517822265625,
2023-06-26,106.99673461914062,217.06163024902344,467.0200805664063,126.22200012207033,189.9908599853516,766.8207397460938,780.9490966796875,103.99696350097656,52.84075164794922,236.8684844970703,79.30000305175781,98.0,102.88289642333984,92.9000015258789,60.400001525878906,199.9898376464844,,36.0,,575.0048217773438,1145.940673828125,398.9806823730469,29.200000762939453,,84.0,0.2826402187347412,21.39999961853028,34.0,56.0,52.29999923706055,240.36199951171875,87.26860809326172,1720.9669189453125,3529.138671875,105.7770004272461,83.13099670410156,81.49584197998047,437.9832458496094,1851.858154296875,345.9798583984375,95.59520721435548,180.0,1011.9407958984376,535.8192749023438,47.0,474.96533203125,24.299999237060547,114.14788055419922,300.4912109375,748.4732666015625,104.0,25.5,97.29095458984376,17.0,57.39340972900391,43.51900100708008,532.9866333007812,93.99443817138672,84.80000305175781,848.0491943359375,193.32876586914065,159.98165893554688,94.2259292602539,81.99817657470703,92.87935638427734,150.0,64.875,670.9761352539062,28.200000762939453,487.6015319824219,21.799999237060547,385.9823913574219,941.3294677734376,129.0,44.0,185.92300415039065,,293.30523681640625,27.0,100.97169494628906,517.9519653320312,
2023-07-31,108.99667358398438,221.68045043945312,574.1602172851562,170.66600036621094,187.990951538086,902.1866455078124,780.9490966796875,107.9968490600586,61.56538391113281,232.98489379882807,95.0,97.0,136.53651428222656,79.30000305175781,56.79999923706055,201.98974609375,,40.400001525878906,,557.0363159179688,1229.936279296875,386.9812622070313,28.89999961853028,,80.0,,20.200000762939453,37.79999923706055,57.5,47.59999847412109,239.4550018310547,85.16935729980469,1741.966552734375,3428.19775390625,144.0,165.0,79.99591827392578,404.9844970703125,1999.8468017578125,341.9801025390625,100.99493408203124,174.0,1189.930419921875,374.9390258789063,54.70000076293945,481.9648132324219,31.299999237060547,133.01553344726562,283.656982421875,785.8516235351562,104.0,29.299999237060547,108.98985290527344,19.700000762939453,61.09297943115234,48.20600128173828,534.9866333007812,82.99508666992188,108.0,872.5385131835938,220.94715881347656,180.9792633056641,89.61112213134766,89.89800262451172,89.88324737548828,150.0,71.01200103759766,697.9752197265625,33.70000076293945,452.3638000488281,22.0,379.982666015625,982.706298828125,129.0,42.20000076293945,184.177001953125,,290.3055419921875,26.0,103.9124526977539,520.9517211914062,
2023-08-31,104.99679565429688,213.32476806640625,571.412353515625,165.33299255371094,176.99148559570312,910.6732788085938,769.9497680664062,101.9970245361328,54.11470031738281,244.6346893310547,83.19999694824219,99.9000015258789,153.84432983398438,80.0,52.70000076293945,193.9901428222656,,41.900001525878906,,548.0516357421875,1214.93701171875,368.9821472167969,34.29999923706055,,77.0,0.2500994205474853,22.39999961853028,36.0,52.70000076293945,51.0,228.5709991455078,80.97087097167969,1798.9654541015625,3072.998291015625,160.88800048828125,176.0,76.9960708618164,414.984130859375,1669.9312744140625,327.9809265136719,95.99518585205078,168.0,1139.933349609375,360.9413146972656,55.59999847412109,478.9650268554688,30.200000762939453,152.82716369628906,332.4757385253906,744.0233154296875,101.0,29.39999961853028,106.99004364013672,33.0,65.69245147705078,47.70700073242188,520.9869384765625,86.9948501586914,111.0,834.4445190429688,216.18527221679688,185.9786834716797,91.34204864501952,80.99819946289062,90.8819580078125,151.0,66.62799835205078,707.974853515625,34.5,456.1736755371094,22.700000762939453,376.9828186035156,927.5371704101562,172.0,42.79999923706055,175.44900512695312,,314.6361999511719,29.5,96.9520263671875,509.9526977539063,
2023-09-27,95.09709930419922,232.3710479736328,554.0135498046875,177.77699279785156,177.99143981933594,892.2132568359375,731.9522705078125,98.89710998535156,50.48785781860352,242.69290161132807,72.9000015258789,88.5,174.03611755371094,76.4000015258789,47.09999847412109,185.9953155517578,,45.900001525878906,,542.6607666015625,1173.939208984375,428.979248046875,33.5,,82.0,0.2538183629512787,22.5,34.099998474121094,52.79999923706055,64.5,238.54800415039065,79.37145233154297,1788.9656982421875,2975.86572265625,192.88800048828125,317.0,84.49568939208984,431.98345947265625,1473.9393310546875,309.9819641113281,92.9953384399414,162.0,1149.9327392578125,394.9357604980469,53.79999923706055,443.9675903320313,30.799999237060547,155.6571044921875,332.4757385253906,734.2335205078125,86.9000015258789,27.5,99.9906997680664,33.29999923706055,61.99287796020508,54.34099960327149,507.9872741699219,84.4949951171875,113.0,821.745849609375,190.47183227539065,168.9806365966797,85.57229614257812,80.99819946289062,90.8819580078125,153.0,165.71400451660156,735.973876953125,35.400001525878906,397.1277770996094,22.5,376.9828186035156,887.88427734375,172.0,41.400001525878906,161.48300170898438,,132.98741149902344,22.39999961853028,98.9128646850586,486.9643859863281,
2023-10-31,93.49714660644533,203.8011474609375,544.8560791015625,181.3329925537109,168.9918670654297,826.8361206054688,731.9522705078125,98.29713439941406,53.036746978759766,244.6346893310547,69.9000015258789,87.0,156.72830200195312,83.0,42.5,173.99562072753906,,37.0,,526.48828125,1179.9388427734375,420.9796142578125,28.600000381469727,,81.0,0.2463804632425308,18.5,30.0,50.79999923706055,54.0,214.96499633789065,76.97230529785156,1849.9644775390625,2894.9228515625,168.0,284.0,82.29580688476562,441.9830932617188,1459.93994140625,309.9819641113281,86.49566650390625,148.0,1184.9306640625,395.93560791015625,52.400001525878906,430.9685363769531,29.0,149.99720764160156,316.48345947265625,734.2335205078125,81.5,24.39999961853028,94.99115753173828,26.5,58.39329528808594,53.16999816894531,499.9874877929688,79.89527130126953,123.0,795.4425659179688,169.519287109375,179.9793701171875,73.07283782958984,80.99819946289062,99.97014617919922,178.0,140.95199584960938,754.9732055664062,40.20000076293945,381.8903198242188,22.299999237060547,359.98358154296875,862.0226440429688,155.0,47.900001525878906,150.13499450683594,,110.98949432373048,24.299999237060547,98.03093719482422,480.9648132324219,
2023-11-30,92.29718780517578,199.99229431152344,523.7944946289062,240.0,174.9915771484375,806.0682983398438,804.947509765625,103.99696350097656,60.585426330566406,252.40087890625,68.0,75.30000305175781,188.4589691162109,83.80000305175781,41.5,177.9955291748047,,41.59999847412109,,523.7933349609375,1294.9329833984375,419.9796752929688,32.70000076293945,,84.0,0.2315046638250351,18.100000381469727,34.900001525878906,49.79999923706055,61.0,229.47799682617188,76.97230529785156,1799.9654541015625,2867.306640625,247.11099243164065,564.0,86.89556884765625,448.9828186035156,1278.9473876953125,315.98162841796875,84.99574279785156,125.0,1070.9373779296875,416.9321899414063,54.0,449.9671325683594,29.799999237060547,175.4677276611328,316.48345947265625,745.8033447265625,81.5,25.5,96.49102020263672,26.89999961853028,57.19343185424805,69.26799774169922,516.987060546875,79.9952621459961,141.0,802.6994018554688,177.13812255859375,198.9771881103516,68.26604461669922,80.99819946289062,94.87676239013672,219.0,159.0469970703125,836.9702758789062,48.20000076293945,419.031982421875,23.200000762939453,356.9837341308594,806.853515625,134.0,63.0,156.2449951171875,,102.99024963378906,24.0,97.93294525146484,488.9642333984375,
2023-12-28,88.89728546142578,221.8954467773437,558.59228515625,240.0,178.99139404296875,812.2216796875,804.947509765625,101.9970245361328,65.87920379638672,246.5754852294922,79.69999694824219,79.4000015258789,201.9208221435547,79.5,43.5,172.9956512451172,,39.5,,539.0668334960938,1309.93212890625,451.9781188964844,39.0,,84.9000015258789,0.2361533641815185,17.200000762939453,34.0,50.79999923706055,58.0,254.875,76.27256774902344,1879.9638671875,3236.78955078125,272.88800048828125,800.0,86.99555969238281,509.9804992675781,1388.94287109375,323.98114013671875,85.99568939208984,134.0,1196.9300537109375,412.9328308105469,52.5,469.9656677246094,29.0,193.39239501953125,324.0591125488281,750.252197265625,80.0,27.700000762939453,100.99060821533205,25.89999961853028,55.193660736083984,71.41400146484375,574.985595703125,81.89515686035156,153.0,810.8621215820312,194.2807464599609,225.9741058349609,72.11187744140625,80.99819946289062,94.87676239013672,259.0,152.3800048828125,819.9708862304688,51.5,408.5563659667969,21.0,358.983642578125,732.7194213867188,130.0,89.4000015258789,162.35499572753906,,105.9899673461914,24.0,98.71688079833984,506.9629211425781,
