Date,ABQK.QA,AHCS.QA,AKHI.QA,BEMA.QA,BLDN.QA,BRES.QA,CBQK.QA,DBIS.QA,DHBK.QA,DOHI.QA,DUBK.QA,ERES.QA,FALH.QA,GISS.QA,GWCS.QA,IGRD.QA,IHGS.QA,IQCD.QA,MARK.QA,MCCS.QA,MCGS.QA,MERS.QA,MEZA.QA,MHAR.QA,MKDM.QA,MPHC.QA,MRDS.QA,NLCS.QA,ORDS.QA,QAMC.QA,QATI.QA,QEWS.QA,QFBQ.QA,QFLS.QA,QGMD.QA,QGRI.QA,QGTS.QA,QIBK.QA,QIGD.QA,QIIK.QA,QIMD.QA,QISI.QA,QLMI.QA,QNBK.QA,QNCD.QA,QNNS.QA,QOIS.QA,SIIS.QA,TQES.QA,UDCD.QA,VFQS.QA,WDAM.QA,ZHCD.QA,^GNRI.QA
2023-05-31,3.4942004680633545,0.7633488178253174,2.5030903816223145,3.3044989109039307,1.360487937927246,2.2637135982513428,4.9593658447265625,1.5740000009536743,1.4882715940475464,1.8389172554016113,3.601947784423828,1.156999945640564,,1.6982502937316895,3.279374837875366,2.063636064529419,5.230019569396973,10.629792213439941,2.343518018722534,5.0678815841674805,6.313286304473877,12.53055191040039,,,3.1819710731506348,1.8132222890853882,0.8827177882194519,0.7347354888916016,9.576277732849121,1.3617844581604004,1.8575459718704224,15.449651718139648,1.1642013788223267,14.006143569946289,2.490000009536743,1.3669999837875366,3.700730085372925,16.25855827331543,1.46999990940094,9.133247375488281,2.6260907649993896,7.8435750007629395,2.8629164695739746,14.64539623260498,3.3884072303771973,9.499123573303223,0.7009999752044678,0.6459176540374756,,1.0675716400146484,1.6086970567703247,2.25600004196167,12.712512016296387,
2023-06-26,3.4068455696105957,0.7829217910766602,2.400740385055542,3.347931385040283,1.2841569185256958,2.2831146717071533,5.135600566864014,1.468999981880188,1.3966158628463745,1.9502882957458496,3.5973474979400635,1.0440000295639038,,1.6361850500106812,3.0814170837402344,1.9818179607391357,4.368035316467285,9.96432113647461,2.3554654121398926,4.50849723815918,5.805685520172119,12.424210548400879,,1.6835440397262573,3.2746870517730713,1.7496813535690308,0.8380231261253357,0.7136645317077637,9.874125480651855,1.1311094760894775,1.9730175733566284,15.720697402954102,1.371063470840454,14.995227813720703,2.0999999046325684,1.4819999933242798,3.810346841812134,16.43487548828125,1.3722267150878906,9.142390251159668,2.601607084274292,7.754443645477295,2.6923980712890625,14.105684280395508,3.327915668487549,9.638815879821777,0.6830000281333923,0.6036361455917358,,1.0242551565170288,1.6379623413085938,1.840000033378601,12.712512016296387,
2023-07-31,3.4933271408081055,0.8220679759979248,2.547981023788452,3.3651235103607178,1.36857008934021,2.478003740310669,5.535006523132324,1.4299999475479126,1.569944977760315,1.9684183597564697,3.80159592628479,1.1399999856948853,,1.861958622932434,3.2093427181243896,1.9818179607391357,4.861981391906738,11.827642440795898,2.3067569732666016,5.025664329528809,5.709603309631348,12.681201934814453,,,3.282562017440796,1.7957255840301514,0.9352337121963501,0.8107741475105286,10.316387176513672,1.2023603916168213,2.027571201324463,16.398311614990234,1.5375155210494995,14.83626651763916,2.427000045776367,1.2999999523162842,3.949007272720337,19.627197265625,1.4708502292633057,9.489800453186035,2.7385337352752686,7.7098774909973145,2.64752459526062,15.53271770477295,3.435072422027588,9.778509140014648,0.8519999980926514,0.6917976140975952,,1.100961446762085,1.7186630964279175,2.4730000495910645,12.349297523498535,
2023-08-31,3.319490432739258,0.7857179641723633,2.5246376991271973,3.320786237716675,1.2697887420654297,2.309570074081421,5.030213832855225,1.61899995803833,1.5608701705932617,1.8225136995315552,3.845757484436035,1.0399999618530273,,2.3656771183013916,3.0244579315185547,2.03181791305542,4.493942737579346,10.966964721679688,2.040239095687866,4.4187846183776855,5.437674522399902,12.22925090789795,2.5654749870300293,1.8091193437576294,3.3796870708465576,1.6944283246994019,0.8447268009185791,0.7420644760131836,9.747766494750977,1.1890008449554443,2.1366779804229736,16.181474685668945,1.3566312789916992,14.129779815673828,2.359999895095825,1.2389999628067017,3.47306489944458,17.928956985473633,1.4793522357940674,9.04273796081543,2.707702875137329,8.004011154174805,2.5317516326904297,14.270342826843262,3.024592161178589,8.917068481445312,0.8619999885559082,0.6351223587989807,,1.0107187032699585,1.6406227350234985,2.3359999656677246,12.530904769897461,
2023-09-28,3.240870952606201,0.7829217910766602,3.1961987018585205,3.402222156524658,1.1476590633392334,2.2751777172088623,4.782245635986328,1.5190000534057617,1.4746593236923218,1.802656888961792,3.652549982070923,1.0049999952316284,,2.635526180267334,2.9600281715393066,1.9272719621658325,4.599511623382568,12.164813995361328,2.0485103130340576,4.198020935058594,5.25729513168335,12.2735595703125,2.3585362434387207,1.6935900449752808,3.3488430976867676,1.7082414627075195,0.8134406208992004,0.7200774550437927,9.648484230041504,1.2326420545578003,2.4276299476623535,15.865254402160645,1.4066630601882935,14.571334838867188,1.7769999504089355,1.1799999475479126,3.4852445125579834,17.223676681518555,1.4563968181610107,8.776694297790527,2.8564178943634033,7.914880275726318,2.7624003887176514,14.08738899230957,3.104095697402954,9.545687675476074,0.8759999871253967,0.600037693977356,,0.9737192392349243,1.5971684455871582,2.2320001125335693,12.530904769897461,
2023-10-31,3.275812864303589,0.765212893486023,2.7194621562957764,3.2312064170837402,1.0066711902618408,2.2310853004455566,4.539590835571289,1.3669999837875366,1.3748362064361572,1.9761883020401,3.336056709289551,0.8320000171661377,0.7182462215423584,2.4646215438842773,2.7667391300201416,1.8363629579544067,3.748180627822876,10.842743873596191,1.9299558401107788,3.3088114261627197,4.885658264160156,11.413968086242676,2.4662578105926514,1.4047671556472778,3.3370308876037598,1.4642070531845093,0.6704187393188477,0.6275483965873718,8.926426887512207,1.1026090383529663,2.2403297424316406,14.943697929382324,1.3258424997329712,13.114201545715332,1.5,1.190000057220459,3.297865867614746,16.14719581604004,1.3093117475509644,8.456709861755371,2.72039794921875,7.7722697257995605,2.4231581687927246,13.62086009979248,3.037554979324341,8.391823768615723,0.9350000023841858,0.5361656546592712,,0.8780618906021118,1.578545093536377,2.177999973297119,12.258493423461914,
2023-11-30,3.275812864303589,0.7773295044898987,2.6305794715881348,3.3144521713256836,1.0964725017547607,2.381000280380249,4.7202534675598145,1.3209999799728394,1.4610470533370972,1.9684183597564697,3.5531859397888184,0.8740000128746033,0.7887497544288635,2.4646215438842773,2.824632406234741,1.854544997215271,3.66682505607605,11.0911865234375,2.2847001552581787,3.3747763633728027,5.03068733215332,11.644373893737793,2.6779215335845947,1.2741690874099731,3.3796870708465576,1.5461658239364624,0.7385773062705994,0.6669419407844543,9.287455558776855,1.1248749494552612,2.2003238201141357,15.250882148742676,1.2940915822982788,14.05912971496582,1.5089999437332153,1.156000018119812,3.0355355739593506,17.63199806213379,1.3934818506240845,9.169816970825195,2.7158637046813965,7.8435750007629395,2.333411455154419,14.36181926727295,3.1982903480529785,8.847222328186035,0.8790000081062317,0.5937404632568359,,0.8915983438491821,1.6317545175552368,2.2709999084472656,11.904359817504883,
2023-12-31,3.1639983654022217,0.7875820994377136,2.666491746902466,3.608527183532715,1.0991663932800293,2.552079439163208,5.490726470947266,1.3200000524520874,1.6606932878494263,2.0633859634399414,3.6571497917175293,0.8579999804496765,0.8268205523490906,2.4817121028900146,2.9245450496673584,1.9045449495315552,4.016461372375488,11.605817794799805,2.4400157928466797,3.694927215576172,4.975395202636719,12.220388412475586,2.710993766784668,1.2406823635101318,3.3862500190734863,1.6465421915054321,0.6971786022186279,0.6678580641746521,10.28930950164795,1.2468922138214111,2.3548920154571533,16.985578536987305,1.2729241847991943,14.641983032226562,1.4509999752044678,1.4700000286102295,3.297865867614746,19.95199966430664,1.3968826532363892,9.773214340209961,2.72039794921875,7.931815147399902,2.242767572402954,15.121074676513672,3.4108757972717285,9.033479690551758,0.9509999752044678,0.6144314408302307,,0.961085319519043,1.691171646118164,2.359999895095825,12.258493423461914,
2024-01-31,3.4942004680633545,0.8071551322937012,2.549776315689087,3.5913352966308594,1.0048753023147583,2.544142723083496,4.649405479431152,1.2389999628067017,1.546350359916687,2.240370988845825,3.6056277751922607,0.8130000233650208,0.7916781902313232,2.5392799377441406,3.03472900390625,1.7963629961013794,3.748180627822876,10.647539138793945,2.159712553024292,3.455693483352661,4.383496284484863,11.4405517578125,2.5437417030334473,1.1544541120529175,3.093561887741089,1.5470867156982422,0.6537857055664062,0.7063355445861816,9.657509803771973,1.1400158405303955,2.091216802597046,15.657450675964355,1.226741075515747,13.864845275878906,1.225000023841858,1.1050000190734863,3.251021146774292,18.095998764038086,1.4589474201202393,9.544654846191406,2.675057888031006,7.933598041534424,2.06417179107666,14.188014030456543,3.690866708755493,9.638815879821777,0.8849999904632568,0.5829451680183411,,0.9385245442390442,1.6831902265548706,2.174999952316284,12.44010066986084,
2024-02-29,3.5225067138671875,0.7353872656822205,2.4151053428649902,3.572333335876465,1.1449650526046753,2.6984667778015137,4.477599620819092,1.3899999856948853,1.4973464012145996,2.1497199535369873,3.8273568153381348,0.8640000224113464,0.7750832438468933,2.5815563201904297,3.0420687198638916,1.7999999523162842,3.975783348083496,11.446104049682617,2.3251373767852783,3.672938823699951,4.193145751953125,11.484861373901367,2.532402753829956,1.371280550956726,3.15065598487854,1.7404725551605225,0.6884999871253967,0.6903483867645264,10.262232780456543,1.194246768951416,2.1103105545043945,15.639381408691406,1.2748485803604126,13.997733116149902,1.4859999418258667,1.0499999523162842,3.8752293586730957,19.3758602142334,1.6111335754394531,10.431466102600098,2.5834712982177734,8.200100898742676,1.965450644493103,14.569604873657227,3.5288193225860596,10.244153022766113,0.8799999952316284,0.600037693977356,,0.9349148273468018,1.6291743516921997,2.130000114440918,12.603548049926758,
2024-03-31,3.839345932006836,0.7102220058441162,2.350478410720825,3.5727667808532715,1.1058000326156616,2.589102029800415,4.37044095993042,1.2350000143051147,1.4172816276550293,2.067227602005005,3.6967434883117676,0.8009999990463257,0.7077271938323975,2.548494815826416,3.145632743835449,1.73272705078125,3.792695999145508,11.315330505371094,2.272111654281616,3.660625457763672,3.8777081966400146,11.61778736114502,3.2150304317474365,1.4713530540466309,3.255000114440918,1.889351725578308,0.6570000052452087,0.6521548628807068,10.054473876953125,1.2355897426605225,2.1395976543426514,15.419198989868164,1.1988388299942017,13.819953918457031,1.315000057220459,1.1200000047683716,3.858759641647339,18.270042419433594,1.5230768918991089,9.992632865905762,2.556781053543091,7.621195316314697,1.9682300090789795,13.584267616271973,3.373286724090576,10.140000343322754,0.8500000238418579,0.5923770070075989,,1.0197429656982422,1.6451835632324219,1.975000023841858,12.403779983520508,
2024-04-30,3.4665939807891846,0.729794979095459,2.4200525283813477,3.5746631622314453,1.2825000286102295,2.6360061168670654,3.8790552616119385,1.284999966621399,1.420135259628296,2.2348408699035645,3.688124179840088,0.8109999895095825,0.685275137424469,2.6310102939605713,3.1940269470214844,1.8627270460128784,3.825061798095703,11.580016136169434,2.404188871383667,3.6089932918548584,3.873913288116455,12.398643493652344,3.5160744190216064,1.5985538959503174,3.2864060401916504,1.8488863706588745,0.6510000228881836,0.6617032289505005,9.47586727142334,1.3276716470718384,2.157665252685547,14.488157272338867,1.27869713306427,13.52989387512207,1.3899999856948853,1.0520000457763672,3.874260663986206,17.596933364868164,1.4621537923812866,9.592164039611816,2.5007028579711914,7.974177360534668,1.8303587436676025,13.268577575683594,3.3267202377319336,10.159259796142578,0.859000027179718,0.5961441397666931,,1.0434579849243164,1.6668431758880615,2.255000114440918,12.676191329956055,
2024-05-30,3.238283395767212,0.7074258327484131,2.2188515663146973,3.522512912750244,1.2397500276565552,2.6453869342803955,3.62406325340271,1.2100000381469727,1.3031381368637085,2.277675151824951,3.393151044845581,0.7860000133514404,0.6784418821334839,2.987628936767578,3.3024303913116455,1.7727270126342773,4.22031831741333,10.918302536010742,2.2041587829589844,3.6819777488708496,3.8012173175811768,12.370314598083496,3.4624903202056885,1.5453953742980957,3.0358119010925293,1.6571571826934814,0.6449999809265137,0.6769806146621704,8.939945220947266,1.2684760093688965,1.9969576597213745,14.184144020080566,1.2488704919815063,12.584859848022461,1.7389999628067017,1.062999963760376,3.838414430618286,16.539196014404297,1.414153814315796,9.563558578491211,2.3875961303710938,7.623082637786865,1.8541297912597656,12.914621353149414,3.273634433746338,10.40000057220459,0.8109999895095825,0.6074454188346863,,1.0908879041671753,1.5792633295059204,2.569000005722046,11.923810005187988,
2024-06-30,3.4479565620422363,0.7083578705787659,2.234834909439087,3.685600996017456,1.2378499507904053,2.560959815979004,4.011688709259033,1.253999948501587,1.3849409818649292,2.3046793937683105,3.544468402862549,0.7649999856948853,0.674537181854248,3.0834226608276367,3.218224287033081,1.7799999713897705,4.457668304443359,12.17556095123291,2.2290430068969727,3.582793712615967,4.094869613647461,13.512916564941406,3.4137778282165527,1.5064756870269775,3.0223119258880615,1.5848973989486694,0.6240000128746033,0.672206461429596,9.656088829040527,1.252502679824829,1.9969576597213745,14.849174499511719,1.2257789373397827,13.866737365722656,1.906999945640564,0.9210000038146973,4.497203826904297,17.885408401489258,1.4280000925064087,9.649373054504395,2.3742892742156982,7.559848308563232,1.909278154373169,14.014754295349121,3.356523036956787,11.074074745178223,0.7839999794960022,0.6404075622558594,3.3146729469299316,1.0538924932479858,1.6037479639053345,2.740000009536743,11.952381134033203,
2024-07-31,3.5206432342529297,0.7400475740432739,2.2658612728118896,3.688445568084717,1.3489999771118164,2.6069257259368896,3.9033401012420654,1.218999981880188,1.41062331199646,2.272088050842285,3.664675712585449,0.7630000114440918,0.6491566300392151,3.277855634689331,3.161118984222412,1.709089994430542,4.153625011444092,12.374074935913086,2.2300000190734863,3.6043148040771484,3.950434923171997,13.82453441619873,3.4488508701324463,1.8472599983215332,3.070405960083008,1.6118743419647217,0.609000027179718,0.6788903474807739,9.912193298339844,1.2214953899383545,1.9969576597213745,14.611663818359375,1.2488704919815063,13.79188346862793,1.8480000495910645,0.9150000214576721,4.359632968902588,19.19083595275879,1.442769169807434,10.166813850402832,2.520662784576416,7.786360740661621,1.9977060556411743,14.952048301696777,3.44686222076416,11.411111831665039,0.7590000033378601,0.6404075622558594,2.9451091289520264,1.044406533241272,1.5915056467056274,3.2100000381469727,13.028572082519531,
2024-08-29,3.4665939807891846,0.736319363117218,2.196287155151367,3.792746067047119,1.2910499572753906,2.6163065433502197,3.8155407905578613,1.190999984741211,1.4867188930511475,2.3465826511383057,3.7272863388061523,0.734000027179718,0.8199872970581055,3.1052370071411133,3.1620867252349854,1.6818180084228516,4.118316173553467,12.489110946655273,2.2012875080108643,3.595893383026123,4.04608678817749,13.56013011932373,3.3319408893585205,2.183298110961914,3.106687068939209,1.6160959005355835,0.6019999980926514,0.6913031935691833,10.452858924865723,1.2257819175720215,2.0483081340789795,14.915677070617676,1.29216730594635,13.987862586975098,1.7899999618530273,1.1419999599456787,4.354788780212402,19.03497314453125,1.3476923704147339,10.624953269958496,2.4227638244628906,7.589106559753418,2.1973814964294434,15.48989200592041,3.3155441284179688,11.218518257141113,0.7400000095367432,0.659243106842041,2.8976073265075684,1.050098180770874,1.694153070449829,2.8559999465942383,13.171428680419922,
2024-09-30,3.4945504665374756,0.808087170124054,2.223552703857422,3.911269426345825,1.2920000553131104,2.6763436794281006,4.109762668609619,1.2339999675750732,1.626544713973999,2.422008752822876,3.776200771331787,0.9290000200271606,0.8287728428840637,3.0729897022247314,3.361471652984619,1.68545401096344,4.269357681274414,12.624651908874512,2.3639914989471436,3.8176541328430176,4.466000080108643,14.164482116699219,3.356297016143799,2.2070295810699463,3.0619680881500244,1.5965068340301514,0.6470000147819519,0.7877418994903564,11.116833686828613,1.2565948963165283,2.0920510292053223,15.242668151855469,1.3296910524368286,14.660818099975586,1.7350000143051147,1.2940000295639038,4.281418800354004,20.79819107055664,1.391076922416687,10.712681770324707,2.4341695308685303,7.837325572967529,2.072822093963623,16.575359344482422,3.4347548484802246,10.862222671508789,0.7639999985694885,0.6761950850486755,2.9736104011535645,1.1079626083374023,1.7704322338104248,2.73799991607666,13.095237731933594,
2024-10-31,3.4432969093322754,0.8174076676368713,2.154918670654297,3.8866164684295654,1.28725004196167,2.6791577339172363,3.9696569442749023,1.2020000219345093,1.7054939270019531,2.401522636413574,3.609891653060913,1.2050000429153442,0.7848449945449829,3.0065979957580566,3.1649904251098633,1.5590900182724,3.9398138523101807,12.924778938293457,2.2701973915100098,3.582793712615967,4.566434860229492,13.975622177124023,3.230618476867676,2.421562433242798,3.0256869792938232,1.5494931936264038,0.621999979019165,0.7820128798484802,10.851243019104004,1.2354110479354858,2.0606703758239746,15.65776252746582,1.3277667760849,14.737727165222168,1.4520000219345093,1.274999976158142,4.212522506713867,19.97015953063965,1.3661538362503052,10.225298881530762,2.4208626747131348,7.998716354370117,1.9520658254623413,16.966516494750977,3.423578977584839,11.025925636291504,0.7440000176429749,0.6573595404624939,2.8881070613861084,1.0851963758468628,1.7515978813171387,2.5299999713897705,13.076189994812012,
