Date,BEMA.QA,BRES.QA,CBQK.QA,DHBK.QA,DOHI.QA,ERES.QA,FALH.QA,GISS.QA,IQCD.QA,MCCS.QA,MCGS.QA,MERS.QA,MEZA.QA,MHAR.QA,MKDM.QA,MRDS.QA,NLCS.QA,ORDS.QA,QFLS.QA,QGRI.QA,QGTS.QA,QIBK.QA,QIIK.QA,QISI.QA,QLMI.QA,QNBK.QA,QNCD.QA,QNNS.QA,QOIS.QA,WDAM.QA,ZHCD.QA,^GNRI.QA
2024-01-31,3.59133529663086,2.544142723083496,4.649405479431152,1.546350359916687,2.240370988845825,0.8130000233650208,0.7916781902313232,2.5392799377441406,10.647539138793944,3.455693483352661,4.383496284484863,11.4405517578125,2.5437417030334477,1.1544541120529177,3.093561887741089,0.6537857055664062,0.7063355445861816,9.657509803771973,13.864845275878906,1.1050000190734863,3.251021146774292,18.09599876403809,9.544654846191406,7.933598041534424,2.06417179107666,14.188014030456545,3.690866708755493,9.638815879821776,0.8849999904632568,2.174999952316284,12.44010066986084,
2024-02-29,3.572333335876465,2.6984667778015137,4.477599620819092,1.4973464012145996,2.1497199535369877,0.8640000224113464,0.7750832438468933,2.5815563201904297,11.446104049682615,3.672938823699951,4.193145751953125,11.484861373901367,2.532402753829956,1.371280550956726,3.15065598487854,0.6884999871253967,0.6903483867645264,10.262232780456545,13.997733116149902,1.0499999523162842,3.875229358673096,19.3758602142334,10.431466102600098,8.200100898742676,1.965450644493103,14.569604873657228,3.52881932258606,10.244153022766112,0.8799999952316284,2.130000114440918,12.603548049926758,
2024-03-31,3.5727667808532715,2.589102029800415,4.37044095993042,1.4172816276550293,2.067227602005005,0.8009999990463257,0.7077271938323975,2.548494815826416,11.315330505371094,3.660625457763672,3.877708196640015,11.61778736114502,3.2150304317474365,1.4713530540466309,3.255000114440918,0.6570000052452087,0.6521548628807068,10.054473876953123,13.819953918457031,1.1200000047683716,3.858759641647339,18.270042419433597,9.992632865905762,7.621195316314697,1.9682300090789795,13.584267616271973,3.373286724090576,10.140000343322754,0.8500000238418579,1.975000023841858,12.403779983520508,
2024-04-30,3.5746631622314453,2.636006116867065,3.8790552616119385,1.420135259628296,2.2348408699035645,0.8109999895095825,0.685275137424469,2.6310102939605717,11.580016136169434,3.6089932918548575,3.873913288116455,12.398643493652344,3.5160744190216064,1.5985538959503174,3.2864060401916504,0.6510000228881836,0.6617032289505005,9.47586727142334,13.52989387512207,1.0520000457763672,3.874260663986206,17.596933364868164,9.592164039611816,7.974177360534668,1.8303587436676023,13.268577575683594,3.3267202377319336,10.159259796142578,0.859000027179718,2.255000114440918,12.676191329956056,
2024-05-30,3.522512912750244,2.6453869342803955,3.62406325340271,1.3031381368637085,2.277675151824951,0.7860000133514404,0.6784418821334839,2.987628936767578,10.918302536010742,3.6819777488708496,3.8012173175811768,12.370314598083496,3.4624903202056885,1.5453953742980957,3.0358119010925293,0.6449999809265137,0.6769806146621704,8.939945220947266,12.58485984802246,1.062999963760376,3.838414430618286,16.539196014404297,9.563558578491213,7.623082637786865,1.8541297912597656,12.914621353149414,3.273634433746338,10.40000057220459,0.8109999895095825,2.569000005722046,11.923810005187988,
2024-06-30,3.685600996017456,2.560959815979004,4.011688709259033,1.3849409818649292,2.3046793937683105,0.7649999856948853,0.674537181854248,3.0834226608276367,12.17556095123291,3.582793712615967,4.094869613647461,13.512916564941406,3.4137778282165527,1.5064756870269775,3.022311925888061,0.6240000128746033,0.672206461429596,9.656088829040527,13.866737365722656,0.9210000038146972,4.497203826904297,17.885408401489258,9.649373054504396,7.559848308563232,1.909278154373169,14.01475429534912,3.356523036956787,11.074074745178224,0.7839999794960022,2.740000009536743,11.952381134033203,
2024-07-31,3.688445568084717,2.6069257259368896,3.9033401012420654,1.41062331199646,2.272088050842285,0.7630000114440918,0.6491566300392151,3.277855634689331,12.374074935913086,3.604314804077149,3.950434923171997,13.82453441619873,3.4488508701324463,1.8472599983215328,3.070405960083008,0.609000027179718,0.6788903474807739,9.912193298339844,13.79188346862793,0.915000021457672,4.359632968902588,19.19083595275879,10.166813850402832,7.786360740661621,1.9977060556411743,14.952048301696776,3.44686222076416,11.41111183166504,0.7590000033378601,3.2100000381469727,13.028572082519531,
2024-08-29,3.792746067047119,2.61630654335022,3.815540790557861,1.4867188930511477,2.3465826511383057,0.734000027179718,0.8199872970581055,3.1052370071411133,12.489110946655272,3.595893383026123,4.04608678817749,13.56013011932373,3.3319408893585205,2.183298110961914,3.106687068939209,0.6019999980926514,0.6913031935691833,10.452858924865724,13.987862586975098,1.1419999599456787,4.354788780212402,19.03497314453125,10.624953269958496,7.589106559753418,2.197381496429444,15.48989200592041,3.3155441284179688,11.218518257141112,0.7400000095367432,2.8559999465942383,13.171428680419922,
2024-09-30,3.911269426345825,2.6763436794281006,4.109762668609619,1.626544713973999,2.422008752822876,0.9290000200271606,0.8287728428840637,3.0729897022247314,12.624651908874512,3.8176541328430176,4.466000080108643,14.16448211669922,3.356297016143799,2.2070295810699463,3.0619680881500244,0.6470000147819519,0.7877418994903564,11.116833686828612,14.660818099975586,1.2940000295639038,4.281418800354004,20.79819107055664,10.712681770324709,7.837325572967529,2.072822093963623,16.575359344482422,3.4347548484802246,10.862222671508787,0.7639999985694885,2.73799991607666,13.095237731933594,
2024-10-31,3.886616468429565,2.6791577339172363,3.9696569442749023,1.7054939270019531,2.401522636413574,1.2050000429153442,0.7848449945449829,3.0065979957580566,12.924778938293455,3.582793712615967,4.566434860229492,13.975622177124023,3.230618476867676,2.421562433242798,3.0256869792938232,0.621999979019165,0.7820128798484802,10.851243019104004,14.737727165222168,1.274999976158142,4.212522506713867,19.97015953063965,10.225298881530762,7.998716354370117,1.9520658254623413,16.966516494750977,3.423578977584839,11.025925636291504,0.7440000176429749,2.5299999713897705,13.076189994812012,
2024-11-28,3.814554214477539,2.5994210243225098,3.92202091217041,1.7416393756866455,2.35123872756958,1.1699999570846558,0.7360000014305115,2.8927834033966064,12.56656265258789,3.4817380905151367,4.468869686126709,13.682888984680176,3.119553804397583,2.4443447589874268,3.015562057495117,0.6060000061988831,0.7409548759460449,11.230657577514648,14.237817764282228,1.2300000190734863,4.10622501373291,20.379304885864254,10.342270851135254,8.05062484741211,1.9492132663726809,16.722042083740234,3.4431369304656982,10.51555633544922,0.7239999771118164,2.552999973297119,12.971428871154783,
2024-12-31,3.7491295337677,2.6547677516937256,4.063060283660889,1.8938307762146,2.3279590606689453,1.055999994277954,0.6949999928474426,3.1564536094665527,12.847326278686523,3.4040751457214355,4.352174282073975,13.71121883392334,3.190674304962158,2.32663631439209,3.029062032699585,0.5839999914169312,0.7447741627693176,10.95558261871338,14.420476913452148,1.152999997138977,4.083588123321533,20.80793190002441,10.624953269958496,8.18747615814209,1.9634759426116943,16.90784454345703,3.7430260181427,10.582962989807127,0.7020000219345093,2.3489999771118164,13.495238304138184,
2025-01-30,3.840155601501465,2.685724258422852,4.29563570022583,1.9680238962173464,2.374518156051636,0.9860000014305116,0.7450000047683716,3.209567070007324,13.29267406463623,3.434953212738037,4.390434741973877,13.739547729492188,3.054279088973999,2.3636574745178223,2.973373889923096,0.5920000076293945,0.7571870684623718,12.255075454711914,14.737727165222168,1.1790000200271606,4.24106502532959,20.067575454711918,10.371514320373535,8.353585243225098,1.9520658254623413,16.33088493347168,3.681558132171631,10.54444408416748,0.7699999809265137,2.4679999351501465,14.09523868560791,
2025-02-27,4.0,2.6744675636291504,4.223714828491211,1.940000057220459,2.3698623180389404,1.0,0.7059999704360962,3.128000020980835,13.229999542236328,3.5977649688720703,4.170434951782227,13.89063549041748,2.9743902683258057,2.226014852523804,2.863687038421631,0.5740000009536743,0.718999981880188,11.79977798461914,14.369999885559082,1.065000057220459,4.5,20.82999992370605,10.420251846313477,8.211071014404297,1.955999970436096,16.600000381469727,3.5350000858306885,10.550000190734863,0.6800000071525574,2.2780001163482666,14.190475463867188,
2025-03-27,3.819999933242798,2.640000104904175,4.179999828338623,1.9210000038146973,2.3980000019073486,0.9760000109672546,0.6949999928474426,3.0739998817443848,12.890000343322754,3.509999990463257,4.3253912925720215,14.249468803405762,2.96399998664856,2.237406015396118,2.865000009536743,0.5659999847412109,0.7099999785423279,11.800000190734863,14.850000381469728,1.062999963760376,4.664999961853027,20.56999969482422,10.199999809265137,8.359000205993652,1.901000022888184,16.100000381469727,3.505000114440918,10.989999771118164,0.6499999761581421,2.2279999256134038,14.066667556762695,
2025-04-30,3.9800000190734863,2.799999952316284,4.300000190734863,2.3580000400543213,2.470000028610229,1.006999969482422,0.7110000252723694,3.0829999446868896,12.5600004196167,3.57699990272522,4.570000171661377,14.5600004196167,3.0309998989105225,2.381999969482422,2.806999921798706,0.5989999771118164,0.7260000109672546,12.960000038146973,15.0,1.2000000476837158,4.578999996185303,21.11000061035156,10.600000381469728,8.357999801635742,1.932999968528748,16.700000762939453,3.430999994277954,11.100000381469728,0.6290000081062317,2.108999967575073,14.25,
