Date,A5G.IR,C5H.IR,DLE.IR,EG7.IR,GL9.IR,GRP.IR,GRW.IR,GVR.IR,HSW.IR,IR5B.IR,KMR.IR,KRX.IR,KRZ.IR,MIO.IR,MLC.IR,OIZ.IR,OVXA.IR,RYA.IR,UPR.IR,^ISEQ
2024-03-28,4.430887699127197,1.4966015815734863,0.4900000095367431,10.474522590637209,17.693811416625977,0.8072819113731384,2.9600000381469727,1.2519999742507937,1.9600000381469729,4.717230796813965,3.3350203037261963,83.55836486816406,77.53683471679688,0.5258217453956604,5.800000190734863,2.9625630378723145,0.0049999998882412,20.5147705078125,2.5699825286865234,9957.26953125
2024-04-30,4.583481788635254,1.513671636581421,0.449999988079071,10.990314483642578,17.267919540405273,0.7897323369979858,2.9600000381469727,1.2760000228881836,1.7699999809265137,4.882577419281006,3.61829137802124,83.21871948242188,79.67920684814453,0.4493385553359985,5.400000095367432,3.1506619453430176,0.006000000052154,19.607553482055664,2.552009344100952,9917.33984375
2024-05-31,4.916928291320801,1.6036115884780884,0.4600000083446502,11.50347900390625,18.20681381225586,0.839529275894165,3.880000114440918,1.3860000371932983,1.8200000524520876,5.488528251647949,4.080200672149658,87.53596496582031,76.72080993652344,0.517352283000946,5.699999809265137,2.9265620708465576,0.0094999996945261,17.0419864654541,2.591729164123535,9940.3203125
2024-06-28,4.649417400360107,1.5213260650634766,0.4560000002384186,10.90478515625,17.616376876831055,0.8159735202789307,4.800000190734863,1.2580000162124634,2.0,5.448899745941162,3.656783819198608,78.90147399902344,74.60063171386719,0.4685454666614532,5.900000095367432,3.0785913467407227,0.0099999997764825,15.929917335510254,2.408024311065674,9318.349609375
2024-07-31,4.992284297943115,1.808368682861328,0.4399999976158142,10.819256782531738,17.897075653076172,0.863085150718689,4.239999771118164,1.3760000467300415,1.6699999570846558,5.330014705657959,3.579798936843872,85.74951934814453,85.2015151977539,0.3904545605182647,5.900000095367432,2.974071264266968,0.0144999995827674,14.276444435119627,2.581799268722534,9674.0703125
2024-08-30,5.1288652420043945,1.858122706413269,0.4099999964237213,11.54624366760254,15.642452239990234,0.9214944243431092,4.400000095367432,1.4359999895095823,1.5499999523162842,5.409271717071533,4.060954570770264,78.10749053955078,89.54048919677734,0.3865500092506408,6.449999809265137,3.1261003017425537,0.0054999999701976,15.74234676361084,2.537114381790161,9779.080078125
2024-09-30,4.846282958984375,1.9207098484039309,0.4000000059604645,11.467668533325195,15.456698417663574,0.8926977515220642,4.599999904632568,1.5520000457763672,1.7000000476837158,5.5,4.119999885559082,83.9967269897461,91.85789489746094,0.429500013589859,6.099999904632568,3.1831111907958984,0.0199999995529651,16.260997772216797,2.5882458686828613,9897.16015625
2024-10-31,4.609856128692627,2.0858166217803955,0.3499999940395355,11.652631759643556,14.909212112426758,0.8610213994979858,4.579999923706055,1.600000023841858,1.7000000476837158,5.099999904632568,4.239999771118164,80.3122329711914,90.6021499633789,0.429500013589859,5.800000190734863,3.021580457687378,0.0199999995529651,17.38227653503418,2.2497830390930176,9636.08984375
2024-11-29,4.8509931564331055,2.007659673690796,0.3899999856948852,11.560150146484377,14.293291091918944,0.8516756296157837,3.740000009536743,1.534000039100647,1.75,5.5,4.320000171661377,70.90180206298828,90.5526351928711,0.4300000071525574,8.5,2.912309408187866,0.0185000002384185,18.39982414245605,2.2000091075897217,9608.75
2024-12-31,5.020542144775391,2.271439790725708,0.3499999940395355,11.698871612548828,13.03211784362793,0.8056655526161194,3.559999942779541,1.600000023841858,1.600000023841858,5.179999828338623,3.839999914169312,70.15494537353516,92.33497619628906,0.3759999871253967,8.600000381469727,2.608250856399536,0.0149999996647238,18.83450508117676,2.1104159355163574,9757.26953125
2025-01-31,5.364350318908691,2.242130994796753,0.3600000143051147,12.02255630493164,13.80446434020996,0.7831500172615051,3.559999942779541,1.7059999704360962,1.5499999523162842,5.119999885559082,3.619999885559082,67.01814270019531,98.17708587646484,0.4399999976158142,10.300000190734863,2.7699999809265137,0.0289999991655349,20.350000381469727,2.3891501426696777,10205.8701171875
2025-02-28,6.339258670806885,2.1151256561279297,0.3499999940395355,12.484962463378906,10.832398414611816,0.7820000052452087,3.5,1.5,1.5499999523162842,4.920000076293945,3.5199999809265137,78.71893310546875,100.30598449707033,0.3799999952316284,9.75,2.970000028610229,0.0104999998584389,21.049999237060547,2.667884349822998,10982.98046875
2025-03-31,5.949999809265137,1.8659999370574951,0.3499999940395355,13.271052360534668,10.170000076293944,0.7710000276565552,3.380000114440918,1.50600004196167,1.5499999523162842,5.300000190734863,4.579999923706055,73.8394546508789,95.8501434326172,0.4300000071525574,10.300000190734863,3.125,0.0189999993890523,18.625,2.702726125717163,10188.6796875
2025-04-30,5.914999961853027,1.937999963760376,0.3499999940395355,12.899999618530272,11.399999618530272,0.7710000276565552,2.900000095367432,1.6519999504089355,1.5,5.125999927520752,4.729499816894531,74.30000305175781,93.25,0.3720000088214874,8.5,3.515000104904175,0.0104999998584389,20.780000686645508,2.9600000381469727,10373.4599609375
